antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_category,agricultural_interpretation
"organic_matter_percent_category_Medium, profit_category_Low",yield_category_Low,0.096,0.2502,0.076,0.7916666666666666,3.164135358379963,1.0,0.0519808,3.5990399999999996,0.7565905915230554,0.2812731310140637,0.7221481283897928,0.5477118305355715,Agricultural Pattern,Farming practice association
"organic_matter_percent_category_Medium, profit_category_Low","yield_category_Low, planting_season_Spring",0.096,0.2502,0.076,0.7916666666666666,3.164135358379963,1.0,0.0519808,3.5990399999999996,0.7565905915230554,0.2812731310140637,0.7221481283897928,0.5477118305355715,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, organic_matter_percent_category_Medium",yield_category_Low,0.096,0.2502,0.076,0.7916666666666666,3.164135358379963,1.0,0.0519808,3.5990399999999996,0.7565905915230554,0.2812731310140637,0.7221481283897928,0.5477118305355715,Agricultural Pattern,Farming practice association
"yield_category_Low, annual_rainfall_category_High, pest_pressure_Low",profit_category_Low,0.0788,0.25,0.062,0.7868020304568528,3.1472081218274113,1.0,0.042300000000000004,3.5178571428571432,0.7406188281764319,0.23238380809595205,0.7157360406091371,0.5174010152284264,Agricultural Pattern,Farming practice association
"profit_category_Low, organic_matter_percent_category_Low",yield_category_Low,0.0724,0.2502,0.057,0.7872928176795579,3.146653947560184,1.0,0.03888552000000001,3.5250337662337654,0.7354485826467853,0.21460843373493976,0.7163147741791918,0.5075552817414577,Agricultural Pattern,Farming practice association
"profit_category_Low, organic_matter_percent_category_Low","yield_category_Low, planting_season_Spring",0.0724,0.2502,0.057,0.7872928176795579,3.146653947560184,1.0,0.03888552000000001,3.5250337662337654,0.7354485826467853,0.21460843373493976,0.7163147741791918,0.5075552817414577,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, organic_matter_percent_category_Low",yield_category_Low,0.0724,0.2502,0.057,0.7872928176795579,3.146653947560184,1.0,0.03888552000000001,3.5250337662337654,0.7354485826467853,0.21460843373493976,0.7163147741791918,0.5075552817414577,Agricultural Pattern,Farming practice association
"profit_category_Low, soil_ph_category_Neutral, annual_rainfall_category_High",yield_category_Low,0.0994,0.2502,0.0782,0.7867203219315896,3.1443657950902866,1.0,0.05333012000000001,3.5155716981132086,0.7572405551740727,0.28813559322033905,0.7155512429068946,0.549635140981782,Agricultural Pattern,Farming practice association
"profit_category_Low, avg_temperature_category_Cool, annual_rainfall_category_High",yield_category_Low,0.0656,0.2502,0.0516,0.7865853658536585,3.1438264022927997,1.0,0.035186880000000004,3.5133485714285704,0.7297905383880218,0.19530658591975777,0.7153712534724707,0.4964101889220331,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral, annual_rainfall_category_High",profit_category_Low,0.1,0.25,0.0782,0.782,3.128,1.0,0.053200000000000004,3.4403669724770647,0.7558965615231599,0.2877115526122149,0.7093333333333334,0.5474,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral, pest_pressure_Low",profit_category_Low,0.0714,0.25,0.0558,0.7815126050420168,3.1260504201680672,1.0,0.03795,3.4326923076923075,0.7324009550740043,0.21009036144578314,0.7086834733893558,0.5023563025210084,Agricultural Pattern,Farming practice association
"profit_category_Low, disease_pressure_Low, annual_rainfall_category_High",yield_category_Low,0.094,0.2502,0.0734,0.7808510638297873,3.120907529295713,1.0,0.04988120000000001,3.4214174757281564,0.7500887212708495,0.2710487444608568,0.7077234780338588,0.5371081857917921,Agricultural Pattern,Farming practice association
"profit_category_Low, avg_temperature_category_Cool","yield_category_Low, planting_season_Spring",0.1022,0.2502,0.0796,0.7788649706457926,3.112969506977589,1.0,0.054029560000000004,3.3906884955752226,0.7560295350667349,0.29178885630498536,0.7050746474337058,0.548505227129451,Agricultural Pattern,Farming practice association
"profit_category_Low, avg_temperature_category_Cool",yield_category_Low,0.1022,0.2502,0.0796,0.7788649706457926,3.112969506977589,1.0,0.054029560000000004,3.3906884955752226,0.7560295350667349,0.29178885630498536,0.7050746474337058,0.548505227129451,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, avg_temperature_category_Cool",yield_category_Low,0.1022,0.2502,0.0796,0.7788649706457926,3.112969506977589,1.0,0.054029560000000004,3.3906884955752226,0.7560295350667349,0.29178885630498536,0.7050746474337058,0.548505227129451,Agricultural Pattern,Farming practice association
"pest_pressure_Low, profit_category_Low, disease_pressure_Low",yield_category_Low,0.0668,0.2502,0.052,0.7784431137724551,3.111283428347143,1.0,0.03528664,3.384232432432433,0.7271637706485542,0.19622641509433963,0.7045120215690253,0.49313842339302216,Agricultural Pattern,Farming practice association
"yield_category_Low, avg_temperature_category_Cool",profit_category_Low,0.1024,0.25,0.0796,0.77734375,3.109375,1.0,0.054000000000000006,3.3684210526315788,0.7557842689382743,0.29178885630498536,0.703125,0.547871875,Agricultural Pattern,Farming practice association
"yield_category_Low, avg_temperature_category_Cool","planting_season_Spring, profit_category_Low",0.1024,0.25,0.0796,0.77734375,3.109375,1.0,0.054000000000000006,3.3684210526315788,0.7557842689382743,0.29178885630498536,0.703125,0.547871875,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, avg_temperature_category_Cool",profit_category_Low,0.1024,0.25,0.0796,0.77734375,3.109375,1.0,0.054000000000000006,3.3684210526315788,0.7557842689382743,0.29178885630498536,0.703125,0.547871875,Agricultural Pattern,Farming practice association
"pest_pressure_Low, profit_category_Low, soil_ph_category_Neutral",yield_category_Low,0.0718,0.2502,0.0558,0.7771587743732591,3.1061501773511555,1.0,0.037835640000000004,3.3647275000000008,0.7305085806034572,0.20961682945154025,0.7027991122609484,0.500090178553536,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, disease_pressure_Low, avg_temperature_category_Moderate",yield_category_VeryHigh,0.0714,0.25,0.0554,0.7759103641456582,3.1036414565826327,1.0,0.03755,3.3468749999999985,0.7299136699709435,0.2082706766917293,0.7012138188608775,0.4987551820728291,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, soil_ph_category_Neutral",yield_category_Low,0.1518,0.2502,0.1178,0.7760210803689065,3.1016030390443907,1.0,0.07981964,3.347636470588236,0.79885177799867,0.41449683321604514,0.7012817823004888,0.6234222108479225,Agricultural Pattern,Farming practice association
"profit_category_Low, soil_ph_category_Neutral",yield_category_Low,0.1518,0.2502,0.1178,0.7760210803689065,3.1016030390443907,1.0,0.07981964,3.347636470588236,0.79885177799867,0.41449683321604514,0.7012817823004888,0.6234222108479225,Agricultural Pattern,Farming practice association
"profit_category_Low, soil_ph_category_Neutral","yield_category_Low, planting_season_Spring",0.1518,0.2502,0.1178,0.7760210803689065,3.1016030390443907,1.0,0.07981964,3.347636470588236,0.79885177799867,0.41449683321604514,0.7012817823004888,0.6234222108479225,Agricultural Pattern,Farming practice association
"yield_category_Low, avg_temperature_category_Cool, annual_rainfall_category_High",profit_category_Low,0.0668,0.25,0.0516,0.7724550898203593,3.089820359281437,1.0,0.0349,3.296052631578947,0.7247713128453567,0.19457013574660634,0.6966067864271457,0.48942754491017965,Agricultural Pattern,Farming practice association
"profit_category_Low, annual_rainfall_category_High","yield_category_Low, planting_season_Spring",0.164,0.2502,0.1266,0.771951219512195,3.085336608761771,1.0,0.08556719999999998,3.287893048128341,0.8084763826844146,0.4401947148817802,0.6958538537105828,0.6389732116745628,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, annual_rainfall_category_High",yield_category_Low,0.164,0.2502,0.1266,0.771951219512195,3.085336608761771,1.0,0.08556719999999998,3.287893048128341,0.8084763826844146,0.4401947148817802,0.6958538537105828,0.6389732116745628,Agricultural Pattern,Farming practice association
"profit_category_Low, annual_rainfall_category_High",yield_category_Low,0.164,0.2502,0.1266,0.771951219512195,3.085336608761771,1.0,0.08556719999999998,3.287893048128341,0.8084763826844146,0.4401947148817802,0.6958538537105828,0.6389732116745628,Agricultural Pattern,Farming practice association
"profit_category_Low, disease_pressure_Low",yield_category_Low,0.1428,0.2502,0.1102,0.7717086834733894,3.084367240101477,1.0,0.07447144,3.2844000000000007,0.7883625665125048,0.3896746817538897,0.6955303860674705,0.6060781626799401,Agricultural Pattern,Farming practice association
"profit_category_Low, disease_pressure_Low","yield_category_Low, planting_season_Spring",0.1428,0.2502,0.1102,0.7717086834733894,3.084367240101477,1.0,0.07447144,3.2844000000000007,0.7883625665125048,0.3896746817538897,0.6955303860674705,0.6060781626799401,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, disease_pressure_Low",yield_category_Low,0.1428,0.2502,0.1102,0.7717086834733894,3.084367240101477,1.0,0.07447144,3.2844000000000007,0.7883625665125048,0.3896746817538897,0.6955303860674705,0.6060781626799401,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral",profit_category_Low,0.1528,0.25,0.1178,0.7709424083769634,3.0837696335078535,1.0,0.0796,3.2742857142857145,0.7975939116730876,0.4133333333333334,0.6945898778359512,0.6210712041884817,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral","planting_season_Spring, profit_category_Low",0.1528,0.25,0.1178,0.7709424083769634,3.0837696335078535,1.0,0.0796,3.2742857142857145,0.7975939116730876,0.4133333333333334,0.6945898778359512,0.6210712041884817,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, soil_ph_category_Neutral",profit_category_Low,0.1528,0.25,0.1178,0.7709424083769634,3.0837696335078535,1.0,0.0796,3.2742857142857145,0.7975939116730876,0.4133333333333334,0.6945898778359512,0.6210712041884817,Agricultural Pattern,Farming practice association
"pest_pressure_Low, profit_category_Low, annual_rainfall_category_High",yield_category_Low,0.0804,0.2502,0.062,0.7711442786069652,3.082111425287631,1.0,0.041883920000000005,3.276300000000001,0.7346097181102584,0.2308265078183172,0.6947776455147575,0.5094730186000453,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral, disease_pressure_Low",profit_category_Low,0.0894,0.25,0.0688,0.7695749440715884,3.0782997762863538,1.0,0.046450000000000005,3.25485436893204,0.7414291113960129,0.254249815225425,0.6927665920954512,0.5223874720357942,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Tomatoes, yield_category_VeryHigh",profit_category_VeryHigh,0.0978,0.25,0.0752,0.768916155419223,3.075664621676892,1.0,0.05075,3.2455752212389393,0.7480237433790686,0.27586206896551724,0.6918882072256306,0.5348580777096115,Agricultural Pattern,Farming practice association
"crop_type_Tomatoes, yield_category_VeryHigh","profit_category_VeryHigh, planting_season_Spring",0.0978,0.25,0.0752,0.768916155419223,3.075664621676892,1.0,0.05075,3.2455752212389393,0.7480237433790686,0.27586206896551724,0.6918882072256306,0.5348580777096115,Agricultural Pattern,Farming practice association
"crop_type_Tomatoes, yield_category_VeryHigh",profit_category_VeryHigh,0.0978,0.25,0.0752,0.768916155419223,3.075664621676892,1.0,0.05075,3.2455752212389393,0.7480237433790686,0.27586206896551724,0.6918882072256306,0.5348580777096115,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, disease_pressure_Low, nitrogen_content_category_High",yield_category_VeryHigh,0.1028,0.25,0.079,0.7684824902723735,3.073929961089494,1.0,0.0533,3.239495798319327,0.7519879004723555,0.2885317750182615,0.6913099870298313,0.5422412451361868,Agricultural Pattern,Farming practice association
"yield_category_Low, annual_rainfall_category_High","planting_season_Spring, profit_category_Low",0.1648,0.25,0.1266,0.7682038834951456,3.0728155339805823,1.0,0.08539999999999999,3.235602094240837,0.8076694933207436,0.4392782789729354,0.6909385113268608,0.6373019417475727,Agricultural Pattern,Farming practice association
"yield_category_Low, annual_rainfall_category_High",profit_category_Low,0.1648,0.25,0.1266,0.7682038834951456,3.0728155339805823,1.0,0.08539999999999999,3.235602094240837,0.8076694933207436,0.4392782789729354,0.6909385113268608,0.6373019417475727,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, annual_rainfall_category_High",profit_category_Low,0.1648,0.25,0.1266,0.7682038834951456,3.0728155339805823,1.0,0.08539999999999999,3.235602094240837,0.8076694933207436,0.4392782789729354,0.6909385113268608,0.6373019417475727,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral, nitrogen_content_category_High",profit_category_Low,0.0946,0.25,0.0726,0.7674418604651162,3.069767441860465,1.0,0.048949999999999994,3.2249999999999988,0.744690108507206,0.26691176470588235,0.6899224806201549,0.5289209302325582,Agricultural Pattern,Farming practice association
"profit_category_Low, soil_ph_category_Neutral, nitrogen_content_category_High",yield_category_Low,0.0946,0.2502,0.0726,0.7674418604651162,3.0673135909876748,1.0,0.04893108,3.224139999999999,0.7444022732293111,0.26671565025716387,0.6898397712258152,0.5288048630862752,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,profit_category_VeryHigh,0.0986,0.25,0.0756,0.7667342799188641,3.0669371196754565,1.0,0.05095,3.215217391304348,0.7476611925247382,0.2769230769230769,0.6889790398918189,0.5345671399594321,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,"profit_category_VeryHigh, planting_season_Spring",0.0986,0.25,0.0756,0.7667342799188641,3.0669371196754565,1.0,0.05095,3.215217391304348,0.7476611925247382,0.2769230769230769,0.6889790398918189,0.5345671399594321,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Tomatoes",profit_category_VeryHigh,0.0986,0.25,0.0756,0.7667342799188641,3.0669371196754565,1.0,0.05095,3.215217391304348,0.7476611925247382,0.2769230769230769,0.6889790398918189,0.5345671399594321,Agricultural Pattern,Farming practice association
"yield_category_Low, pest_pressure_Low",profit_category_Low,0.1202,0.25,0.092,0.7653910149750416,3.0615640599001663,1.0,0.06195,3.1968085106382977,0.7653666347094695,0.33069734004313445,0.6871880199667221,0.5666955074875208,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, pest_pressure_Low",profit_category_Low,0.1202,0.25,0.092,0.7653910149750416,3.0615640599001663,1.0,0.06195,3.1968085106382977,0.7653666347094695,0.33069734004313445,0.6871880199667221,0.5666955074875208,Agricultural Pattern,Farming practice association
"yield_category_Low, pest_pressure_Low","planting_season_Spring, profit_category_Low",0.1202,0.25,0.092,0.7653910149750416,3.0615640599001663,1.0,0.06195,3.1968085106382977,0.7653666347094695,0.33069734004313445,0.6871880199667221,0.5666955074875208,Agricultural Pattern,Farming practice association
yield_category_Low,"planting_season_Spring, profit_category_Low",0.2502,0.25,0.1908,0.762589928057554,3.050359712230216,1.0,0.12825,3.1590909090909096,0.8964654725536874,0.616677440206852,0.683453237410072,0.762894964028777,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring",profit_category_Low,0.2502,0.25,0.1908,0.762589928057554,3.050359712230216,1.0,0.12825,3.1590909090909096,0.8964654725536874,0.616677440206852,0.683453237410072,0.762894964028777,Agricultural Pattern,Farming practice association
profit_category_Low,"yield_category_Low, planting_season_Spring",0.25,0.2502,0.1908,0.7632,3.050359712230216,1.0,0.12825,3.166385135135135,0.8962264150943396,0.616677440206852,0.6841824486529742,0.762894964028777,Agricultural Pattern,Farming practice association
yield_category_Low,profit_category_Low,0.2502,0.25,0.1908,0.762589928057554,3.050359712230216,1.0,0.12825,3.1590909090909096,0.8964654725536874,0.616677440206852,0.683453237410072,0.762894964028777,Agricultural Pattern,Farming practice association
profit_category_Low,yield_category_Low,0.25,0.2502,0.1908,0.7632,3.050359712230216,1.0,0.12825,3.166385135135135,0.8962264150943396,0.616677440206852,0.6841824486529742,0.762894964028777,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low",yield_category_Low,0.25,0.2502,0.1908,0.7632,3.050359712230216,1.0,0.12825,3.166385135135135,0.8962264150943396,0.616677440206852,0.6841824486529742,0.762894964028777,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Low, annual_rainfall_category_High",profit_category_Low,0.0968,0.25,0.0734,0.7582644628099174,3.0330578512396698,1.0,0.04920000000000001,3.1025641025641035,0.7421387594336094,0.2684711046086321,0.6776859504132232,0.5259322314049587,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, soil_ph_category_Neutral, avg_temperature_category_Moderate",yield_category_VeryHigh,0.066,0.25,0.05,0.7575757575757576,3.0303030303030303,1.0,0.0335,3.09375,0.7173447537473234,0.18796992481203006,0.6767676767676768,0.47878787878787876,Agricultural Pattern,Farming practice association
"yield_category_Low, annual_rainfall_category_High, nitrogen_content_category_High",profit_category_Low,0.0992,0.25,0.075,0.7560483870967742,3.024193548387097,1.0,0.050199999999999995,3.0743801652892566,0.7430432208407342,0.2735229759299781,0.674731182795699,0.5280241935483871,Agricultural Pattern,Farming practice association
"pest_pressure_Low, planting_season_Spring, profit_category_Low",yield_category_Low,0.1216,0.2502,0.092,0.756578947368421,3.0238966721359755,1.0,0.06157568,3.0802594594594592,0.7619545418547558,0.32880629020729096,0.6753520236975474,0.5621423913500778,Agricultural Pattern,Farming practice association
"pest_pressure_Low, profit_category_Low",yield_category_Low,0.1216,0.2502,0.092,0.756578947368421,3.0238966721359755,1.0,0.06157568,3.0802594594594592,0.7619545418547558,0.32880629020729096,0.6753520236975474,0.5621423913500778,Agricultural Pattern,Farming practice association
"pest_pressure_Low, profit_category_Low","yield_category_Low, planting_season_Spring",0.1216,0.2502,0.092,0.756578947368421,3.0238966721359755,1.0,0.06157568,3.0802594594594592,0.7619545418547558,0.32880629020729096,0.6753520236975474,0.5621423913500778,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Low, pest_pressure_Low",profit_category_Low,0.069,0.25,0.052,0.753623188405797,3.014492753623188,1.0,0.034749999999999996,3.0441176470588225,0.7177972403536312,0.19475655430711608,0.6714975845410627,0.4808115942028985,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, nitrogen_content_category_High, avg_temperature_category_Moderate",yield_category_VeryHigh,0.0722,0.25,0.0544,0.7534626038781163,3.013850415512465,1.0,0.03634999999999999,3.042134831460673,0.7201967335759482,0.20313666915608664,0.6712834718374884,0.48553130193905814,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Low",profit_category_Low,0.1464,0.25,0.1102,0.7527322404371585,3.010928961748634,1.0,0.0736,3.0331491712707184,0.7824233692851201,0.3850454227812719,0.6703096539162113,0.5967661202185792,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, disease_pressure_Low",profit_category_Low,0.1464,0.25,0.1102,0.7527322404371585,3.010928961748634,1.0,0.0736,3.0331491712707184,0.7824233692851201,0.3850454227812719,0.6703096539162113,0.5967661202185792,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Low","planting_season_Spring, profit_category_Low",0.1464,0.25,0.1102,0.7527322404371585,3.010928961748634,1.0,0.0736,3.0331491712707184,0.7824233692851201,0.3850454227812719,0.6703096539162113,0.5967661202185792,Agricultural Pattern,Farming practice association
"yield_category_Low, nitrogen_content_category_High, pest_pressure_Low",profit_category_Low,0.0744,0.25,0.056,0.7526881720430109,3.0107526881720434,1.0,0.0374,3.032608695652175,0.7215396962587974,0.20864381520119224,0.6702508960573478,0.4883440860215054,Agricultural Pattern,Farming practice association
"annual_rainfall_category_High, profit_category_Low, nitrogen_content_category_High",yield_category_Low,0.0998,0.2502,0.075,0.751503006012024,3.003609136738705,1.0,0.05003004,3.0173403225806448,0.7410211064207954,0.27272727272727276,0.6685822966284662,0.5256315989292735,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Alkaline",profit_category_Low,0.097,0.25,0.0726,0.7484536082474227,2.9938144329896907,1.0,0.04835,2.9815573770491803,0.737517122295135,0.26457725947521865,0.6646048109965635,0.5194268041237113,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Alkaline","planting_season_Spring, profit_category_Low",0.097,0.25,0.0726,0.7484536082474227,2.9938144329896907,1.0,0.04835,2.9815573770491803,0.737517122295135,0.26457725947521865,0.6646048109965635,0.5194268041237113,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Alkaline, planting_season_Spring",profit_category_Low,0.097,0.25,0.0726,0.7484536082474227,2.9938144329896907,1.0,0.04835,2.9815573770491803,0.737517122295135,0.26457725947521865,0.6646048109965635,0.5194268041237113,Agricultural Pattern,Farming practice association
crop_type_Potatoes,"planting_season_Spring, yield_category_VeryHigh",0.1008,0.25,0.0754,0.7480158730158729,2.9920634920634916,1.0,0.050199999999999995,2.976377952755904,0.7404164739420598,0.2737835875090777,0.6640211640211638,0.5248079365079364,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Potatoes",yield_category_VeryHigh,0.1008,0.25,0.0754,0.7480158730158729,2.9920634920634916,1.0,0.050199999999999995,2.976377952755904,0.7404164739420598,0.2737835875090777,0.6640211640211638,0.5248079365079364,Agricultural Pattern,Farming practice association
crop_type_Potatoes,yield_category_VeryHigh,0.1008,0.25,0.0754,0.7480158730158729,2.9920634920634916,1.0,0.050199999999999995,2.976377952755904,0.7404164739420598,0.2737835875090777,0.6640211640211638,0.5248079365079364,Agricultural Pattern,Farming practice association
"profit_category_Low, pest_pressure_Medium","yield_category_Low, planting_season_Spring",0.0704,0.2502,0.0526,0.7471590909090908,2.9862473657437687,1.0,0.034985920000000004,2.9655011235955047,0.7155029678736674,0.1962686567164179,0.6627888649094303,0.4786954527287261,Agricultural Pattern,Farming practice association
"planting_season_Spring, pest_pressure_Medium, profit_category_Low",yield_category_Low,0.0704,0.2502,0.0526,0.7471590909090908,2.9862473657437687,1.0,0.034985920000000004,2.9655011235955047,0.7155029678736674,0.1962686567164179,0.6627888649094303,0.4786954527287261,Agricultural Pattern,Farming practice association
"pest_pressure_Medium, profit_category_Low",yield_category_Low,0.0704,0.2502,0.0526,0.7471590909090908,2.9862473657437687,1.0,0.034985920000000004,2.9655011235955047,0.7155029678736674,0.1962686567164179,0.6627888649094303,0.4786954527287261,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, nitrogen_content_category_High, pest_pressure_Low",yield_category_VeryHigh,0.0818,0.25,0.061,0.7457212713936431,2.9828850855745723,1.0,0.04055,2.9495192307692313,0.7239752759318838,0.22525849335302808,0.6609616951915241,0.49486063569682154,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, disease_pressure_Low, pest_pressure_Low",yield_category_VeryHigh,0.0832,0.25,0.062,0.7451923076923077,2.980769230769231,1.0,0.0412,2.9433962264150946,0.7248212576704385,0.22861356932153393,0.6602564102564102,0.49659615384615385,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, planting_season_Spring, avg_temperature_category_Moderate",yield_category_VeryHigh,0.1096,0.25,0.0816,0.7445255474452555,2.978102189781022,1.0,0.054200000000000005,2.9357142857142855,0.7459744904251009,0.2935251798561151,0.6593673965936739,0.5354627737226277,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, avg_temperature_category_Moderate","planting_season_Spring, yield_category_VeryHigh",0.1096,0.25,0.0816,0.7445255474452555,2.978102189781022,1.0,0.054200000000000005,2.9357142857142855,0.7459744904251009,0.2935251798561151,0.6593673965936739,0.5354627737226277,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, avg_temperature_category_Moderate",yield_category_VeryHigh,0.1096,0.25,0.0816,0.7445255474452555,2.978102189781022,1.0,0.054200000000000005,2.9357142857142855,0.7459744904251009,0.2935251798561151,0.6593673965936739,0.5354627737226277,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Medium","planting_season_Spring, profit_category_Low",0.0728,0.25,0.0542,0.7445054945054944,2.9780219780219777,1.0,0.036,2.935483870967741,0.7163574655591249,0.20178704393149668,0.6593406593406592,0.4806527472527472,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, disease_pressure_Medium",profit_category_Low,0.0728,0.25,0.0542,0.7445054945054944,2.9780219780219777,1.0,0.036,2.935483870967741,0.7163574655591249,0.20178704393149668,0.6593406593406592,0.4806527472527472,Agricultural Pattern,Farming practice association
"yield_category_Low, disease_pressure_Medium",profit_category_Low,0.0728,0.25,0.0542,0.7445054945054944,2.9780219780219777,1.0,0.036,2.935483870967741,0.7163574655591249,0.20178704393149668,0.6593406593406592,0.4806527472527472,Agricultural Pattern,Farming practice association
"yield_category_Low, organic_matter_percent_category_Low",profit_category_Low,0.0766,0.25,0.057,0.7441253263707572,2.976501305483029,1.0,0.03785,2.9311224489795924,0.7191196531506371,0.21142433234421365,0.6588337684943429,0.4860626631853786,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, organic_matter_percent_category_Low",profit_category_Low,0.0766,0.25,0.057,0.7441253263707572,2.976501305483029,1.0,0.03785,2.9311224489795924,0.7191196531506371,0.21142433234421365,0.6588337684943429,0.4860626631853786,Agricultural Pattern,Farming practice association
"yield_category_Low, organic_matter_percent_category_Low","planting_season_Spring, profit_category_Low",0.0766,0.25,0.057,0.7441253263707572,2.976501305483029,1.0,0.03785,2.9311224489795924,0.7191196531506371,0.21142433234421365,0.6588337684943429,0.4860626631853786,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, nitrogen_content_category_High",profit_category_Low,0.1536,0.25,0.1142,0.7434895833333334,2.9739583333333335,1.0,0.0758,2.923857868020305,0.7842010997851414,0.3946095369730477,0.6579861111111112,0.6001447916666667,Agricultural Pattern,Farming practice association
"yield_category_Low, nitrogen_content_category_High",profit_category_Low,0.1536,0.25,0.1142,0.7434895833333334,2.9739583333333335,1.0,0.0758,2.923857868020305,0.7842010997851414,0.3946095369730477,0.6579861111111112,0.6001447916666667,Agricultural Pattern,Farming practice association
"yield_category_Low, nitrogen_content_category_High","planting_season_Spring, profit_category_Low",0.1536,0.25,0.1142,0.7434895833333334,2.9739583333333335,1.0,0.0758,2.923857868020305,0.7842010997851414,0.3946095369730477,0.6579861111111112,0.6001447916666667,Agricultural Pattern,Farming practice association
"profit_category_Low, avg_temperature_category_Moderate","yield_category_Low, planting_season_Spring",0.0932,0.2502,0.0692,0.742489270386266,2.967583015132958,1.0,0.045881359999999996,2.9117233333333323,0.731170526605659,0.2523705324580598,0.6565607767221473,0.5095340036983289,Agricultural Pattern,Farming practice association
"planting_season_Spring, profit_category_Low, avg_temperature_category_Moderate",yield_category_Low,0.0932,0.2502,0.0692,0.742489270386266,2.967583015132958,1.0,0.045881359999999996,2.9117233333333323,0.731170526605659,0.2523705324580598,0.6565607767221473,0.5095340036983289,Agricultural Pattern,Farming practice association
"profit_category_Low, avg_temperature_category_Moderate",yield_category_Low,0.0932,0.2502,0.0692,0.742489270386266,2.967583015132958,1.0,0.045881359999999996,2.9117233333333323,0.731170526605659,0.2523705324580598,0.6565607767221473,0.5095340036983289,Agricultural Pattern,Farming practice association
"soil_ph_category_Alkaline, profit_category_Low, planting_season_Spring",yield_category_Low,0.0978,0.2502,0.0726,0.7423312883435583,2.966951592100553,1.0,0.04813044,2.909938095238096,0.7348190190736693,0.2636165577342048,0.656350077812161,0.5162495770254962,Agricultural Pattern,Farming practice association
"soil_ph_category_Alkaline, profit_category_Low",yield_category_Low,0.0978,0.2502,0.0726,0.7423312883435583,2.966951592100553,1.0,0.04813044,2.909938095238096,0.7348190190736693,0.2636165577342048,0.656350077812161,0.5162495770254962,Agricultural Pattern,Farming practice association
"soil_ph_category_Alkaline, profit_category_Low","yield_category_Low, planting_season_Spring",0.0978,0.2502,0.0726,0.7423312883435583,2.966951592100553,1.0,0.04813044,2.909938095238096,0.7348190190736693,0.2636165577342048,0.656350077812161,0.5162495770254962,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, avg_temperature_category_Moderate",profit_category_Low,0.0934,0.25,0.0692,0.7408993576017131,2.9635974304068524,1.0,0.04585,2.8946280991735542,0.7308319593373706,0.2523705324580598,0.6545324768022841,0.5088496788008565,Agricultural Pattern,Farming practice association
